, xfc_150, xfc_150, xfc_150, xfc_150, xfc_150, xfc_150, xfc_150, xfc_150, xfc_350, xfc_350, xfc_350, xfc_350, xfc_350, xfc_350, xfc_350, xfc_350, xfc_500kW, xfc_500kW, xfc_500kW, xfc_500kW, xfc_500kW, xfc_500kW, xfc_500kW, xfc_500kW, xfc_1000kW, xfc_1000kW, xfc_1000kW, xfc_1000kW, xfc_1000kW, xfc_1000kW, xfc_1000kW, xfc_1000kW, xfc_2000kW, xfc_2000kW, xfc_2000kW, xfc_2000kW, xfc_2000kW, xfc_2000kW, xfc_2000kW, xfc_2000kW, xfc_3000kW, xfc_3000kW, xfc_3000kW, xfc_3000kW, xfc_3000kW, xfc_3000kW, xfc_3000kW, xfc_3000kW, dwc_100kW, dwc_100kW, dwc_100kW, dwc_100kW, dwc_100kW, dwc_100kW, dwc_100kW, dwc_100kW, 
50, 162.8341448062767, 158.66594564581385, 160.0982984588964, 240.14744768834458, 240.14744775694436, 240.14744773407782, 240.14744772264453, 242.83316010186485, 184.70914128347368, 369.04886413663155, 462.1240445557681, 693.186066833652, 698.0254732355874, 706.3160227472877, 706.3160227136602, 714.2151767701907, 184.70914128347368, 369.04886413663155, 462.1240445557681, 693.186066833652, 698.0254732355874, 706.3160227472877, 706.3160227136602, 714.2151767701907, 184.70914128347368, 369.04886413663155, 707.8759018753179, 1061.8138528129768, 1022.0188392979891, 1023.4205686342617, 1033.0993810030582, 1046.4680770036832, 184.70914128347368, 369.04886413663155, 738.8365651338947, 1108.254847700842, 1477.6731302677895, 2125.991877436948, 2046.4018496195522, 2061.4164280029013, 184.70914128347368, 369.04886413663155, 738.8365651338947, 1108.254847700842, 1477.6731302677895, 2216.509695401684, 2955.3462605355794, 3129.7506926772635, 115.53101116479081, 117.71933703969623, 117.71933710212973, 176.57900565319457, 176.57900570363554, 176.57900568682192, 176.57900567841506, 178.55379419254768, 
51, 163.11494264130835, 158.93762362470724, 160.3691775797471, 240.55376636962058, 240.5537664383364, 240.5537664154312, 240.55376640397853, 243.2440228877593, 185.02686981534552, 369.68368574305737, 462.92562978426315, 694.3884446763947, 699.225152023345, 707.5110776924447, 707.5110776587603, 715.4235967287037, 185.02686981534552, 369.68368574305737, 462.92562978426315, 694.3884446763947, 699.225152023345, 707.5110776924447, 707.5110776587603, 715.4235967287037, 185.02686981534552, 369.68368574305737, 709.0945463318152, 1063.6418194977227, 1023.7914043212519, 1025.1779622854133, 1034.8513765434639, 1048.2386539268966, 185.02686981534552, 369.68368574305737, 740.1074792613821, 1110.161218892073, 1480.2149585227642, 2129.6518021447937, 2049.9509710031025, 2064.9798731426977, 185.02686981534552, 369.68368574305737, 740.1074792613821, 1110.161218892073, 1480.2149585227642, 2220.322437784146, 2960.429917045529, 3135.152354727395, 115.73140747196068, 117.91851286374549, 117.91851292628462, 176.8777693894269, 176.87776943995325, 176.87776942311118, 176.87776941469008, 178.85589918217593, 
52, 163.39574047634, 159.2093016036006, 160.64005670059774, 240.96008505089657, 240.96008511972846, 240.96008509678455, 240.96008508531256, 243.65488567365372, 185.34459834721736, 370.3185073494831, 463.7272150127582, 695.5908225191373, 700.4248308111027, 708.7061326376016, 708.7061326038604, 716.6320166872167, 185.34459834721736, 370.3185073494831, 463.7272150127582, 695.5908225191373, 700.4248308111027, 708.7061326376016, 708.7061326038604, 716.6320166872167, 185.34459834721736, 370.3185073494831, 710.3131907883123, 1065.4697861824686, 1025.5639693445148, 1026.9353559365647, 1036.6033720838693, 1050.0092308501098, 185.34459834721736, 370.3185073494831, 741.3783933888694, 1112.0675900833041, 1482.7567867777389, 2133.311726852639, 2053.500092386653, 2068.543318282494, 185.34459834721736, 370.3185073494831, 741.3783933888694, 1112.0675900833041, 1482.7567867777389, 2224.1351801666083, 2965.513573555478, 3140.5540167775266, 115.93180377913056, 118.11768868779475, 118.11768875043951, 177.17653312565926, 177.17653317627094, 177.1765331594004, 177.1765331509651, 179.15800417180418, 
53, 163.67653831137167, 159.48097958249397, 160.9109358214484, 241.36640373217256, 241.36640380112053, 241.3664037781379, 241.36640376664658, 244.06574845954816, 185.6623268790892, 370.95332895590894, 464.5288002412533, 696.7932003618798, 701.6245095988603, 709.9011875827587, 709.9011875489605, 717.8404366457298, 185.6623268790892, 370.95332895590894, 464.5288002412533, 696.7932003618798, 701.6245095988603, 709.9011875827587, 709.9011875489605, 717.8404366457298, 185.6623268790892, 370.95332895590894, 711.5318352448096, 1067.2977528672143, 1027.3365343677776, 1028.6927495877164, 1038.355367624275, 1051.7798077733232, 185.6623268790892, 370.95332895590894, 742.6493075163568, 1113.9739612745352, 1485.2986150327135, 2136.9716515604846, 2057.0492137702026, 2072.1067634222904, 185.6623268790892, 370.95332895590894, 742.6493075163568, 1113.9739612745352, 1485.2986150327135, 2227.9479225490704, 2970.5972300654275, 3145.955678827658, 116.13220008630043, 118.316864511844, 118.31686457459442, 177.4752968618916, 177.47529691258862, 177.47529689568967, 177.47529688724012, 179.46010916143246, 
54, 163.95733614640332, 159.75265756138734, 161.18181494229907, 241.77272241344855, 241.77272248251256, 241.7727224594913, 241.7727224479806, 244.4766112454426, 185.98005541096103, 371.5881505623347, 465.33038546974836, 697.9955782046225, 702.8241883866178, 711.0962425279156, 711.0962424940606, 719.0488566042428, 185.98005541096103, 371.5881505623347, 465.33038546974836, 697.9955782046225, 702.8241883866178, 711.0962425279156, 711.0962424940606, 719.0488566042428, 185.98005541096103, 371.5881505623347, 712.7504797013069, 1069.1257195519602, 1029.1090993910404, 1030.450143238868, 1040.1073631646805, 1053.5503846965366, 185.98005541096103, 371.5881505623347, 743.9202216438441, 1115.8803324657663, 1487.8404432876882, 2140.6315762683303, 2060.598335153753, 2075.670208562087, 185.98005541096103, 371.5881505623347, 743.9202216438441, 1115.8803324657663, 1487.8404432876882, 2231.7606649315326, 2975.680886575377, 3151.3573408777897, 116.3325963934703, 118.51604033589327, 118.51604039874931, 177.77406059812395, 177.7740606489063, 177.7740606319789, 177.77406062351514, 179.7622141510607, 
55, 164.23813398143497, 160.02433554028073, 161.45269406314972, 242.17904109472454, 242.17904116390463, 242.17904114084467, 242.17904112931464, 244.88747403133704, 186.2977839428329, 372.2229721687605, 466.13197069824344, 699.1979560473651, 704.0238671743755, 712.2912974730725, 712.2912974391606, 720.2572765627559, 186.2977839428329, 372.2229721687605, 466.13197069824344, 699.1979560473651, 704.0238671743755, 712.2912974730725, 712.2912974391606, 720.2572765627559, 186.2977839428329, 372.2229721687605, 713.9691241578041, 1070.953686236706, 1030.8816644143035, 1032.2075368900196, 1041.8593587050862, 1055.3209616197498, 186.2977839428329, 372.2229721687605, 745.1911357713316, 1117.7867036569971, 1490.3822715426631, 2144.2915009761755, 2064.1474565373032, 2079.2336537018828, 186.2977839428329, 372.2229721687605, 745.1911357713316, 1117.7867036569971, 1490.3822715426631, 2235.5734073139947, 2980.7645430853267, 3156.7590029279213, 116.53299270064018, 118.71521615994253, 118.71521622290422, 178.07282433435628, 178.072824385224, 178.07282436826813, 178.07282435979016, 180.06431914068898, 
56, 164.51893181646665, 160.2960135191741, 161.72357318400037, 242.58535977600053, 242.5853598452967, 242.58535982219803, 242.58535981064867, 245.29833681723147, 186.61551247470473, 372.8577937751863, 466.9335559267385, 700.4003338901077, 705.2235459621331, 713.4863524182296, 713.4863523842607, 721.4656965212689, 186.61551247470473, 372.8577937751863, 466.9335559267385, 700.4003338901077, 705.2235459621331, 713.4863524182296, 713.4863523842607, 721.4656965212689, 186.61551247470473, 372.8577937751863, 715.1877686143014, 1072.781652921452, 1032.6542294375663, 1033.964930541171, 1043.6113542454916, 1057.0915385429632, 186.61551247470473, 372.8577937751863, 746.4620498988189, 1119.6930748482282, 1492.9240997976378, 2147.951425684021, 2067.6965779208535, 2082.797098841679, 186.61551247470473, 372.8577937751863, 746.4620498988189, 1119.6930748482282, 1492.9240997976378, 2239.3861496964564, 2985.848199595276, 3162.160664978053, 116.73338900781005, 118.91439198399179, 118.91439204705911, 178.37158807058864, 178.3715881215417, 178.3715881045574, 178.37158809606518, 180.36642413031723, 
57, 164.7997296514983, 160.56769149806746, 161.99445230485105, 242.99167845727652, 242.99167852668876, 242.99167850355138, 242.99167849198267, 245.70919960312588, 186.93324100657657, 373.4926153816121, 467.7351411552336, 701.6027117328504, 706.4232247498908, 714.6814073633865, 714.6814073293608, 722.674116479782, 186.93324100657657, 373.4926153816121, 467.7351411552336, 701.6027117328504, 706.4232247498908, 714.6814073633865, 714.6814073293608, 722.674116479782, 186.93324100657657, 373.4926153816121, 716.4064130707985, 1074.6096196061978, 1034.4267944608291, 1035.7223241923225, 1045.3633497858973, 1058.8621154661764, 186.93324100657657, 373.4926153816121, 747.7329640263063, 1121.5994460394593, 1495.4659280526125, 2151.611350391867, 2071.2456993044034, 2086.3605439814755, 186.93324100657657, 373.4926153816121, 747.7329640263063, 1121.5994460394593, 1495.4659280526125, 2243.1988920789186, 2990.9318561052255, 3167.5623270281844, 116.93378531497993, 119.11356780804105, 119.113567871214, 178.67035180682097, 178.67035185785937, 178.67035184084662, 178.6703518323402, 180.6685291199455, 
58, 165.08052748652995, 160.83936947696085, 162.2653314257017, 243.3979971385525, 243.3979972080808, 243.39799718490477, 243.3979971733167, 246.12006238902032, 187.2509695384484, 374.12743698803786, 468.53672638372865, 702.805089575593, 707.6229035376484, 715.8764623085434, 715.8764622744608, 723.882536438295, 187.2509695384484, 374.12743698803786, 468.53672638372865, 702.805089575593, 707.6229035376484, 715.8764623085434, 715.8764622744608, 723.882536438295, 187.2509695384484, 374.12743698803786, 717.6250575272958, 1076.4375862909435, 1036.199359484092, 1037.4797178434742, 1047.1153453263028, 1060.6326923893898, 187.2509695384484, 374.12743698803786, 749.0038781537936, 1123.5058172306904, 1498.0077563075872, 2155.2712750997125, 2074.7948206879537, 2089.923989121272, 187.2509695384484, 374.12743698803786, 749.0038781537936, 1123.5058172306904, 1498.0077563075872, 2247.0116344613807, 2996.015512615175, 3172.963989078316, 117.1341816221498, 119.31274363209032, 119.31274369536891, 178.96911554305333, 178.96911559417708, 178.96911557713585, 178.9691155686152, 180.97063410957375, 
59, 165.36132532156162, 161.11104745585422, 162.53621054655235, 243.8043158198285, 243.80431588947286, 243.80431586625812, 243.80431585465072, 246.53092517491476, 187.56869807032024, 374.7622585944637, 469.3383116122237, 704.0074674183355, 708.8225823254061, 717.0715172537004, 717.0715172195609, 725.090956396808, 187.56869807032024, 374.7622585944637, 469.3383116122237, 704.0074674183355, 708.8225823254061, 717.0715172537004, 717.0715172195609, 725.090956396808, 187.56869807032024, 374.7622585944637, 718.843701983793, 1078.2655529756894, 1037.9719245073547, 1039.2371114946257, 1048.8673408667084, 1062.403269312603, 187.56869807032024, 374.7622585944637, 750.274792281281, 1125.4121884219214, 1500.549584562562, 2158.9311998075577, 2078.343942071504, 2093.4874342610683, 187.56869807032024, 374.7622585944637, 750.274792281281, 1125.4121884219214, 1500.549584562562, 2250.824376843843, 3001.0991691251247, 3178.3656511284476, 117.33457792931966, 119.51191945613958, 119.5119195195238, 179.26787927928567, 179.26787933049476, 179.2678793134251, 179.26787930489022, 181.272739099202, 
60, 165.64212315659327, 161.38272543474758, 162.80708966740303, 244.2106345011045, 244.21063457086493, 244.2106345476115, 244.21063453598475, 246.9417879608092, 187.8864266021921, 375.39708020088943, 470.13989684071885, 705.2098452610782, 710.0222611131636, 718.2665721988574, 718.2665721646609, 726.2993763553211, 187.8864266021921, 375.39708020088943, 470.13989684071885, 705.2098452610782, 710.0222611131636, 718.2665721988574, 718.2665721646609, 726.2993763553211, 187.8864266021921, 375.39708020088943, 720.0623464402902, 1080.0935196604353, 1039.7444895306178, 1040.994505145777, 1050.619336407114, 1064.1738462358164, 187.8864266021921, 375.39708020088943, 751.5457064087684, 1127.3185596131525, 1503.0914128175368, 2162.5911245154034, 2081.8930634550543, 2097.0508794008647, 187.8864266021921, 375.39708020088943, 751.5457064087684, 1127.3185596131525, 1503.0914128175368, 2254.637119226305, 3006.182825635074, 3183.767313178579, 117.53497423648955, 119.71109528018884, 119.71109534367869, 179.56664301551803, 179.56664306681245, 179.56664304971434, 179.56664304116524, 181.57484408883028, 
61, 165.92292099162495, 161.65440341364095, 163.07796878825368, 244.61695318238048, 244.61695325225696, 244.61695322896486, 244.61695321731878, 247.35265074670363, 188.20415513406394, 376.03190180731525, 470.9414820692139, 706.4122231038208, 711.2219399009213, 719.4616271440143, 719.461627109761, 727.5077963138341, 188.20415513406394, 376.03190180731525, 470.9414820692139, 706.4122231038208, 711.2219399009213, 719.4616271440143, 719.461627109761, 727.5077963138341, 188.20415513406394, 376.03190180731525, 721.2809908967874, 1081.9214863451812, 1041.5170545538806, 1042.7518987969288, 1052.3713319475196, 1065.9444231590296, 188.20415513406394, 376.03190180731525, 752.8166205362558, 1129.2249308043836, 1505.6332410725115, 2166.251049223249, 2085.4421848386046, 2100.614324540661, 188.20415513406394, 376.03190180731525, 752.8166205362558, 1129.2249308043836, 1505.6332410725115, 2258.449861608767, 3011.2664821450235, 3189.1689752287107, 117.73537054365941, 119.9102711042381, 119.9102711678336, 179.86540675175036, 179.86540680313013, 179.86540678600358, 179.86540677744026, 181.87694907845852, 
62, 166.2037188266566, 161.92608139253434, 163.34884790910434, 245.02327186365648, 245.02327193364903, 245.02327191031824, 245.0232718986528, 247.76351353259807, 188.52188366593577, 376.666723413741, 471.743067297709, 707.6146009465634, 712.4216186886789, 720.6566820891713, 720.6566820548611, 728.7162162723472, 188.52188366593577, 376.666723413741, 471.743067297709, 707.6146009465634, 712.4216186886789, 720.6566820891713, 720.6566820548611, 728.7162162723472, 188.52188366593577, 376.666723413741, 722.4996353532847, 1083.749453029927, 1043.2896195771434, 1044.5092924480803, 1054.123327487925, 1067.715000082243, 188.52188366593577, 376.666723413741, 754.0875346637431, 1131.1313019956146, 1508.1750693274862, 2169.9109739310948, 2088.9913062221544, 2104.177769680457, 188.52188366593577, 376.666723413741, 754.0875346637431, 1131.1313019956146, 1508.1750693274862, 2262.2626039912293, 3016.350138654973, 3194.5706372788422, 117.93576685082928, 120.10944692828737, 120.10944699198849, 180.16417048798272, 180.16417053944784, 180.16417052229284, 180.16417051371528, 182.1790540680868, 
63, 166.48451666168825, 162.1977593714277, 163.61972702995502, 245.42959054493247, 245.4295906150411, 245.4295905916716, 245.42959057998684, 248.17437631849248, 188.8396121978076, 377.3015450201668, 472.54465252620406, 708.816978789306, 713.6212974764366, 721.8517370343283, 721.8517369999612, 729.9246362308602, 188.8396121978076, 377.3015450201668, 472.54465252620406, 708.816978789306, 713.6212974764366, 721.8517370343283, 721.8517369999612, 729.9246362308602, 188.8396121978076, 377.3015450201668, 723.718279809782, 1085.577419714673, 1045.0621846004062, 1046.266686099232, 1055.8753230283307, 1069.4855770054562, 188.8396121978076, 377.3015450201668, 755.3584487912304, 1133.0376731868457, 1510.716897582461, 2173.57089863894, 2092.5404276057047, 2107.7412148202534, 188.8396121978076, 377.3015450201668, 755.3584487912304, 1133.0376731868457, 1510.716897582461, 2266.0753463736914, 3021.4337951649222, 3199.9722993289743, 118.13616315799916, 120.30862275233663, 120.30862281614338, 180.46293422421508, 180.46293427576552, 180.46293425858207, 180.4629342499903, 182.48115905771505, 
64, 166.76531449671992, 162.46943735032107, 163.89060615080567, 245.83590922620846, 245.83590929643316, 245.83590927302498, 245.83590926132086, 248.58523910438691, 189.15734072967945, 377.9363666265926, 473.34623775469913, 710.0193566320486, 714.8209762641941, 723.0467919794852, 723.0467919450613, 731.1330561893733, 189.15734072967945, 377.9363666265926, 473.34623775469913, 710.0193566320486, 714.8209762641941, 723.0467919794852, 723.0467919450613, 731.1330561893733, 189.15734072967945, 377.9363666265926, 724.9369242662792, 1087.4053863994186, 1046.8347496236693, 1048.0240797503834, 1057.6273185687362, 1071.2561539286696, 189.15734072967945, 377.9363666265926, 756.6293629187178, 1134.9440443780768, 1513.2587258374356, 2177.2308233467857, 2096.089548989255, 2111.30465996005, 189.15734072967945, 377.9363666265926, 756.6293629187178, 1134.9440443780768, 1513.2587258374356, 2269.8880887561536, 3026.517451674872, 3205.373961379106, 118.33655946516903, 120.5077985763859, 120.50779864029829, 180.7616979604474, 180.7616980120832, 180.7616979948713, 180.76169798626532, 182.78326404734332, 
65, 167.04611233175157, 162.74111532921444, 164.16148527165632, 246.24222790748445, 246.24222797782522, 246.24222795437834, 246.24222794265486, 248.99610189028135, 189.4750692615513, 378.5711882330184, 474.1478229831942, 711.2217344747912, 716.0206550519517, 724.2418469246422, 724.2418468901614, 732.3414761478863, 189.4750692615513, 378.5711882330184, 474.1478229831942, 711.2217344747912, 716.0206550519517, 724.2418469246422, 724.2418468901614, 732.3414761478863, 189.4750692615513, 378.5711882330184, 726.1555687227764, 1089.2333530841645, 1048.607314646932, 1049.7814734015349, 1059.379314109142, 1073.0267308518828, 189.4750692615513, 378.5711882330184, 757.9002770462052, 1136.8504155693079, 1515.8005540924105, 2180.8907480546313, 2099.6386703728053, 2114.868105099846, 189.4750692615513, 378.5711882330184, 757.9002770462052, 1136.8504155693079, 1515.8005540924105, 2273.7008311386157, 3031.6011081848214, 3210.7756234292374, 118.5369557723389, 120.70697440043516, 120.70697446445318, 181.06046169667974, 181.06046174840088, 181.06046173116056, 181.06046172254034, 183.08536903697157, 
66, 167.32691016678322, 163.01279330810783, 164.432364392507, 246.64854658876044, 246.64854665921726, 246.6485466357317, 246.6485466239889, 249.4069646761758, 189.79279779342315, 379.20600983944416, 474.9494082116893, 712.4241123175339, 717.2203338397094, 725.4369018697992, 725.4369018352613, 733.5498961063993, 189.79279779342315, 379.20600983944416, 474.9494082116893, 712.4241123175339, 717.2203338397094, 725.4369018697992, 725.4369018352613, 733.5498961063993, 189.79279779342315, 379.20600983944416, 727.3742131792736, 1091.0613197689104, 1050.379879670195, 1051.5388670526866, 1061.1313096495473, 1074.7973077750962, 189.79279779342315, 379.20600983944416, 759.1711911736926, 1138.7567867605387, 1518.3423823473852, 2184.550672762477, 2103.1877917563556, 2118.4315502396425, 189.79279779342315, 379.20600983944416, 759.1711911736926, 1138.7567867605387, 1518.3423823473852, 2277.513573521078, 3036.684764694771, 3216.177285479369, 118.73735207950878, 120.90615022448442, 120.90615028860807, 181.3592254329121, 181.3592254847186, 181.3592254674498, 181.35922545881533, 183.38747402659982, 
67, 167.6077080018149, 163.2844712870012, 164.70324351335765, 247.05486527003643, 247.05486534060933, 247.05486531708507, 247.05486530532292, 249.81782746207023, 190.11052632529498, 379.84083144587, 475.75099344018435, 713.6264901602765, 718.420012627467, 726.6319568149561, 726.6319567803614, 734.7583160649124, 190.11052632529498, 379.84083144587, 475.75099344018435, 713.6264901602765, 718.420012627467, 726.6319568149561, 726.6319567803614, 734.7583160649124, 190.11052632529498, 379.84083144587, 728.5928576357709, 1092.8892864536563, 1052.1524446934577, 1053.296260703838, 1062.883305189953, 1076.5678846983096, 190.11052632529498, 379.84083144587, 760.4421053011799, 1140.6631579517698, 1520.8842106023599, 2188.210597470322, 2106.7369131399055, 2121.994995379439, 190.11052632529498, 379.84083144587, 760.4421053011799, 1140.6631579517698, 1520.8842106023599, 2281.32631590354, 3041.76842120472, 3221.5789475295005, 118.93774838667865, 121.10532604853368, 121.10532611276298, 181.65798916914446, 181.65798922103627, 181.65798920373902, 181.65798919509035, 183.6895790162281, 
68, 167.88850583684655, 163.55614926589456, 164.9741226342083, 247.46118395131242, 247.4611840220014, 247.46118399843846, 247.46118398665695, 250.22869024796466, 190.42825485716682, 380.4756530522958, 476.5525786686794, 714.8288680030191, 719.6196914152247, 727.8270117601131, 727.8270117254615, 735.9667360234254, 190.42825485716682, 380.4756530522958, 476.5525786686794, 714.8288680030191, 719.6196914152247, 727.8270117601131, 727.8270117254615, 735.9667360234254, 190.42825485716682, 380.4756530522958, 729.811502092268, 1094.7172531384022, 1053.9250097167205, 1055.0536543549897, 1064.6353007303585, 1078.3384616215228, 190.42825485716682, 380.4756530522958, 761.7130194286673, 1142.5695291430009, 1523.4260388573346, 2191.870522178168, 2110.286034523456, 2125.558440519235, 190.42825485716682, 380.4756530522958, 761.7130194286673, 1142.5695291430009, 1523.4260388573346, 2285.139058286002, 3046.8520777146696, 3226.980609579632, 119.13814469384853, 121.30450187258295, 121.30450193691787, 181.9567529053768, 181.95675295735396, 181.95675294002828, 181.95675293136537, 183.99168400585634, 
69, 168.1693036718782, 163.82782724478795, 165.24500175505895, 247.8675026325884, 247.86750270339343, 247.8675026797918, 247.86750266799098, 250.6395530338591, 184.59514170963473, 368.8210929881925, 477.3541638971745, 716.0312458457618, 720.8193702029823, 729.02206670527, 729.0220666705616, 737.1751559819385, 184.59514170963473, 368.8210929881925, 477.3541638971745, 716.0312458457618, 720.8193702029823, 729.02206670527, 729.0220666705616, 737.1751559819385, 184.59514170963473, 368.8210929881925, 731.0301465487653, 1096.5452198231478, 1055.6975747399836, 1056.8110480061412, 1066.3872962707642, 1080.1090385447362, 184.59514170963473, 368.8210929881925, 738.3805668385389, 1107.5708502578082, 1476.7611336770779, 2195.5304468860136, 2113.835155907006, 2129.1218856590312, 184.59514170963473, 368.8210929881925, 738.3805668385389, 1107.5708502578082, 1476.7611336770779, 2215.1417005156145, 2953.522267354153, 3232.3822716297636, 119.3385410010184, 121.50367769663221, 121.50367776107277, 182.25551664160915, 182.25551669367167, 182.2555166763175, 182.2555166676404, 184.29378899548462, 
70, 168.45010150690987, 164.09950522368132, 165.51588087590963, 248.2738213138644, 248.2738213847855, 248.27382136114517, 248.273821349325, 251.05041581975354, 178.20850203320208, 356.06058691978865, 478.15574912566956, 717.2336236885043, 722.0190489907399, 730.2171216504271, 730.2171216156617, 738.3835759404515, 178.20850203320208, 356.06058691978865, 478.15574912566956, 717.2336236885043, 722.0190489907399, 730.2171216504271, 730.2171216156617, 738.3835759404515, 178.20850203320208, 356.06058691978865, 712.8340081328076, 1069.2510121992113, 1057.4701397632464, 1058.5684416572926, 1068.1392918111696, 1081.8796154679494, 178.20850203320208, 356.06058691978865, 712.8340081328083, 1069.2510121992123, 1425.6680162656166, 2138.5020243984227, 2117.3842772905564, 2132.6853307988276, 178.20850203320208, 356.06058691978865, 712.8340081328083, 1069.2510121992123, 1425.6680162656166, 2138.5020243984227, 2851.3360325312306, 3237.783933679895, 119.53893730818827, 121.70285352068147, 121.70285358522767, 182.55428037784148, 182.55428042998935, 182.55428041260677, 182.5542804039154, 184.59589398511287, 
71, 168.73089934194152, 164.37118320257468, 165.78675999676028, 248.6801399951404, 248.68014006617756, 248.68014004249855, 248.680140030659, 251.46127860564795, 171.82186235676937, 343.3000808513848, 478.9573343541647, 718.4360015312469, 723.2187277784975, 731.412176595584, 731.4121765607617, 739.5919958989646, 171.82186235676937, 343.3000808513848, 478.9573343541647, 718.4360015312469, 723.2187277784975, 731.412176595584, 731.4121765607617, 739.5919958989646, 171.82186235676937, 343.3000808513848, 687.2874494270768, 1030.931174140615, 1059.2427047865092, 1060.3258353084443, 1069.891287351575, 1083.6501923911628, 171.82186235676937, 343.3000808513848, 687.2874494270775, 1030.931174140616, 1374.574898854155, 2061.862348281231, 2120.9333986741067, 2136.248775938624, 171.82186235676937, 343.3000808513848, 687.2874494270775, 1030.931174140616, 1374.574898854155, 2061.86234828123, 2749.1497977083072, 3243.1855957300268, 119.73933361535815, 121.90202934473072, 121.90202940938256, 182.85304411407384, 182.85304416630703, 182.853044148896, 182.85304414019043, 184.89799897474114, 
72, 165.43522268033644, 164.64286118146805, 166.05763911761093, 249.08645867641638, 249.08645874756962, 249.0864587238519, 249.08645871199303, 251.87214139154239, 165.43522268033666, 330.53957478298094, 479.75891958265976, 719.6383793739896, 724.4184065662552, 732.6072315407409, 732.6072315058618, 740.8004158574776, 165.43522268033666, 330.53957478298094, 479.75891958265976, 719.6383793739896, 724.4184065662552, 732.6072315407409, 732.6072315058618, 740.8004158574776, 165.43522268033666, 330.53957478298094, 661.740890721346, 992.6113360820191, 1061.015269809772, 1062.0832289595958, 1071.6432828919808, 1085.420769314376, 165.43522268033666, 330.53957478298094, 661.7408907213467, 992.61133608202, 1323.4817814426933, 1985.2226721640382, 2124.4825200576565, 2139.8122210784204, 165.43522268033666, 330.53957478298094, 661.7408907213467, 992.61133608202, 1323.4817814426933, 1985.2226721640382, 2646.963562885384, 3248.5872577801583, 119.93972992252802, 122.10120516877998, 122.10120523353746, 183.15180785030617, 183.1518079026247, 183.15180788518524, 183.15180787646545, 185.2001039643694, 
73, 159.0485830039038, 164.91453916036144, 166.3285182384616, 249.49277735769235, 249.49277742896166, 249.4927774052053, 249.49277739332706, 252.28300417743682, 159.04858300390396, 317.7790687145772, 480.56050481115483, 720.8407572167322, 725.6180853540128, 733.8022864858979, 733.8022864509619, 742.0088358159906, 159.04858300390396, 317.7790687145772, 480.56050481115483, 720.8407572167322, 725.6180853540128, 733.8022864858979, 733.8022864509619, 742.0088358159906, 159.04858300390396, 317.7790687145772, 636.1943320156151, 954.2914980234227, 1062.787834833035, 1063.8406226107472, 1073.3952784323865, 1087.1913462375894, 159.04858300390396, 317.7790687145772, 636.1943320156158, 954.2914980234236, 1272.3886640312317, 1908.5829960468454, 2128.031641441207, 2143.375666218217, 159.04858300390396, 317.7790687145772, 636.1943320156158, 954.2914980234236, 1272.3886640312317, 1908.5829960468454, 2544.7773280624606, 3180.9716600780775, 120.1401262296979, 122.30038099282925, 122.30038105769236, 183.45057158653853, 183.4505716389424, 183.45057162147447, 183.45057161274048, 185.50220895399764, 
74, 152.66194332747108, 165.1862171392548, 166.59939735931226, 249.89909603896834, 249.89909611035372, 249.89909608655864, 249.8990960746611, 252.69386696333126, 152.66194332747125, 305.01856264617334, 481.3620900396499, 722.0431350594747, 726.8177641417703, 734.9973414310549, 734.997341396062, 743.2172557745037, 152.66194332747125, 305.01856264617334, 481.3620900396499, 722.0431350594747, 726.8177641417703, 734.9973414310549, 734.997341396062, 743.2172557745037, 152.66194332747125, 305.01856264617334, 610.6477733098845, 915.9716599648268, 1064.5603998562979, 1065.598016261899, 1075.147273972792, 1088.9619231608026, 152.66194332747125, 305.01856264617334, 610.647773309885, 915.9716599648273, 1221.29554661977, 1831.9433199296536, 2131.580762824757, 2146.9391113580127, 152.66194332747125, 305.01856264617334, 610.647773309885, 915.9716599648273, 1221.29554661977, 1831.9433199296536, 2442.591093239538, 3053.2388665494236, 120.34052253686777, 122.49955681687851, 122.49955688184725, 183.74933532277086, 183.7493353752601, 183.74933535776373, 183.7493353490155, 185.8043139436259, 
75, 146.27530365103837, 165.45789511814817, 166.87027648016291, 250.30541472024433, 250.3054147917458, 250.30541476791203, 250.30541475599512, 253.1047297492257, 146.2753036510386, 292.2580565777695, 482.16367526814497, 723.2455129022173, 728.017442929528, 736.1923963762118, 736.1923963411621, 744.4256757330166, 146.2753036510386, 292.2580565777695, 482.16367526814497, 723.2455129022173, 728.017442929528, 736.1923963762118, 736.1923963411621, 744.4256757330166, 146.2753036510386, 292.2580565777695, 585.1012146041537, 877.6518219062305, 1066.3329648795607, 1067.3554099130504, 1076.8992695131974, 1090.732500084016, 146.2753036510386, 292.2580565777695, 585.1012146041544, 877.6518219062314, 1170.2024292083088, 1755.3036438124618, 2135.1298842083074, 2150.502556497809, 146.2753036510386, 292.2580565777695, 585.1012146041544, 877.6518219062314, 1170.2024292083088, 1755.303643812461, 2340.404858416615, 2925.5060730207697, 120.54091884403763, 122.69873264092777, 122.69873270600215, 184.04809905900322, 184.04809911157778, 184.04809909405296, 184.04809908529052, 186.10641893325416, 
